County,incident_acres_burned,incident_longitude,incident_latitude,Date,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F),Year,Population,Density,Land Area (mi),None,D0,D1,D2,D3,D4,Temp Difference,Avg Temperature (F),Wind Speed to Wind Run Ratio,Precip to Solar Rad Ratio,Weather Intensity,Dew Point,Month,Day
siskiyou,15.0,-122.43933,41.94046,2018-10-10,0.09,0.0,325.0,6.4,33.5,21.0,95.0,4.0,96.7,53.7,2018,43550.0,6.935817805383023,6279.0,0.46,99.54,77.64,43.24,0.0,0.0,21.0,33.5,0.0413650465356773,0.0,132.5,32.5,10,10
solano,160.0,-121.94658,38.45673,2018-10-12,0.135,0.0,417.0,7.6,51.3,28.200000000000003,78.0,1.2,28.6,65.9,2018,445725.0,542.2445255474453,822.0,0.0,100.0,5.3,0.0,0.0,0.0,28.200000000000003,51.3,0.0419580419580419,0.0,130.5,46.900000000000006,10,12
monterey,167.0,-120.69955,36.18401,2018-10-13,0.18,0.0,428.0,10.3,49.85,27.300000000000004,93.0,5.9,141.3,65.6,2018,433950.0,132.22120658135285,3282.0,0.0,100.0,7.61,0.0,0.0,0.0,27.300000000000004,49.85,0.0417551309271054,0.0,148.75,48.45,10,13
shasta,12.0,-122.51597,40.49618,2018-10-14,0.13,0.0,436.0,3.8,39.375,11.349999999999994,61.0,6.3,151.8,54.2,2018,179709.0,47.592425847457626,3776.0,24.24,75.76,28.92,0.0,0.0,0.0,11.349999999999994,39.375,0.0415019762845849,0.0,106.675,31.575,10,14
shasta,38.0,-122.38366,40.60866,2018-10-14,0.13,0.0,436.0,3.8,39.375,11.349999999999994,61.0,6.3,151.8,54.2,2018,179709.0,47.592425847457626,3776.0,24.24,75.76,28.92,0.0,0.0,0.0,11.349999999999994,39.375,0.0415019762845849,0.0,106.675,31.575,10,14
butte,10.0,-121.54103,39.93427,2018-10-15,0.15,0.0,417.0,4.7,49.15,30.3,60.0,4.3,102.3,61.5,2018,230339.0,140.7940097799511,1636.0,0.0,100.0,0.0,0.0,0.0,0.0,30.3,49.15,0.0420332355816226,0.0,113.45,41.15,10,15
san luis obispo,58.0,-120.48861,35.17693,2018-10-19,0.17,0.0,409.0,8.9,55.3,28.200000000000003,94.0,3.5,84.0,64.9,2018,283354.0,85.83883671614662,3301.0,0.0,100.0,88.66,33.64,0.0,0.0,28.200000000000003,55.3,0.0416666666666666,0.0,152.8,54.1,10,19
tulare,120.0,-119.10433,36.47766,2018-10-24,0.11,0.0,416.0,11.4,45.55,33.1,86.0,2.1,49.9,61.3,2018,464589.0,96.30783582089552,4824.0,31.95,68.05,17.51,0.0,0.0,0.0,33.1,45.55,0.0420841683366733,0.0,133.65,42.75,10,24
butte,550.0,-121.51707,39.36529,2018-10-30,0.13,0.0,448.0,6.0,42.5,40.6,53.0,5.2,123.8,59.6,2018,230339.0,140.7940097799511,1636.0,0.0,100.0,0.0,0.0,0.0,0.0,40.6,42.5,0.0420032310177706,0.0,100.7,33.1,10,30
santa cruz,17.0,-122.046,37.0125,2018-11-03,0.1,0.0,314.0,11.5,47.85,34.9,91.0,2.7,65.9,64.7,2018,273841.0,615.3730337078651,445.0,0.0,100.0,0.0,0.0,0.0,0.0,34.9,47.85,0.0409711684370257,0.0,141.54999999999998,46.05,11,3
mendocino,35.0,-123.28774,39.62194,2018-11-08,0.05,0.0,176.0,7.55,43.625,4.25,88.0,3.3,79.6,51.9,2018,87401.0,24.92187054462504,3507.0,0.0,100.0,50.09,0.0,0.0,0.0,4.25,43.625,0.0414572864321608,0.0,134.925,41.225,11,8
butte,153336.0,-121.4347,39.8134,2018-11-08,0.07,0.0,43.0,3.6,37.725,36.85,34.0,3.9,93.3,54.2,2018,230339.0,140.7940097799511,1636.0,0.0,100.0,0.0,0.0,0.0,0.0,36.85,37.725,0.0418006430868167,0.0,75.625,24.524999999999995,11,8
tehama,60.0,-122.308479,40.346652,2018-11-05,0.17,0.0,330.0,6.6,44.7,32.2,68.0,9.7,231.7,58.4,2018,64018.0,21.70837572058325,2949.0,1.85,98.15,48.53,0.0,0.0,0.0,32.2,44.7,0.0418644799309451,0.0,122.4,38.3,11,5
lassen,88.0,-120.19336,40.83116,2018-11-08,0.1766666666666666,0.0,301.0,4.55,41.5375,40.975,43.0,8.7,207.85,57.8,2018,30618.0,6.742567716362035,4541.0,0.0,100.0,0.0,0.0,0.0,0.0,40.975,41.5375,0.0418571084917007,0.0,93.2375,30.1375,11,8
solano,1500.0,-121.9424,38.21396,2018-11-08,0.1833333333333333,0.0,272.0,2.5,38.375,49.75,18.0,7.7,184.0,57.2,2018,445725.0,542.2445255474453,822.0,0.0,100.0,5.3,0.0,0.0,0.0,49.75,38.375,0.0418478260869565,0.0,64.075,21.975,11,8
ventura,4381.0,-118.93444,34.22685,2018-11-08,0.19,0.0,351.0,7.1,47.125,35.25,99.0,7.2,172.3,59.1,2018,848142.0,460.69636067354696,1841.0,0.0,100.0,100.0,90.56,0.0,0.0,35.25,47.125,0.0417875798026697,0.0,153.325,46.925,11,8
los angeles,96949.0,-118.70128,34.235,2018-11-08,0.1,0.0,320.0,11.2,45.075,35.550000000000004,97.0,2.8,68.3,65.2,2018,10073906.0,2481.2576354679804,4060.0,0.0,100.0,100.0,72.41,0.0,0.0,35.550000000000004,45.075,0.0409956076134699,0.0,144.875,44.475,11,8
ventura,96949.0,-118.70128,34.235,2018-11-08,0.19,0.0,351.0,7.1,47.125,35.25,99.0,7.2,172.3,59.1,2018,848142.0,460.69636067354696,1841.0,0.0,100.0,100.0,90.56,0.0,0.0,35.25,47.125,0.0417875798026697,0.0,153.325,46.925,11,8
humboldt,30.0,-123.67555556,40.61805556,2019-01-01,0.095,2.345,188.5,9.6,39.575,33.75000000000001,99.5,5.95,142.65,55.95,2019,135558.0,37.99271300448431,3568.0,0.0,100.0,100.0,0.02,0.0,0.0,33.75000000000001,39.575,0.0417104801962846,0.0124403183023872,147.37,39.475,1,1
butte,0.0,-121.77385,39.71217,2018-11-29,0.0,4.69,26.0,12.1,32.025000000000006,32.25000000000001,100.0,4.7,113.0,52.8,2018,230339.0,140.7940097799511,1636.0,0.0,100.0,100.0,0.0,0.0,0.0,32.25000000000001,32.025000000000006,0.0415929203539823,0.1803846153846154,141.415,32.025000000000006,11,29
contra costa,20.0,-121.7944,37.81111,2018-11-15,0.07,0.0,224.0,5.2,40.45,14.500000000000009,75.0,2.7,65.9,48.4,2018,1150519.0,1604.629009762901,717.0,0.0,100.0,0.0,0.0,0.0,0.0,14.500000000000009,40.45,0.0409711684370257,0.0,118.15,35.45,11,15
humboldt,10.0,-124.001849,40.888785,2018-11-12,0.09,0.0,275.5,3.55,39.1625,16.825000000000003,51.5,3.5,85.1,50.85,2018,136244.0,38.18497757847533,3568.0,0.0,100.0,100.0,1.76,0.0,0.0,16.825000000000003,39.1625,0.0411280846063454,0.0,94.1625,29.4625,11,12
san bernardino,147.0,-117.43184,34.18075,2018-11-13,0.11,0.0,327.0,1.9,37.875,19.15,28.0,4.3,104.3,53.3,2018,2166753.0,107.9705501295595,20068.0,0.0,100.0,89.34,12.71,0.0,0.0,19.15,37.875,0.0412272291466922,0.0,70.175,23.475,11,13
alameda,20.0,-121.94182,37.61158,2018-11-14,0.06,0.0,235.0,7.0,40.5,21.800000000000004,83.0,1.0,24.9,52.6,2018,1666756.0,2261.5413839891453,737.0,0.0,100.0,0.0,0.0,0.0,0.0,21.800000000000004,40.5,0.0401606425702811,0.0,124.5,37.1,11,14
ventura,150.0,-119.09916667,34.30166667,2018-11-15,0.12,0.0,304.0,6.0,50.775000000000006,24.95,59.0,2.2,52.4,55.5,2018,848142.0,460.69636067354696,1841.0,0.0,100.0,100.0,90.56,0.0,0.0,24.95,50.775000000000006,0.0419847328244274,0.0,111.975,42.575,11,15
ventura,186.0,-118.64381589,34.26734825,2018-11-12,0.14,0.0,357.0,1.8,42.975,43.74999999999999,14.0,2.5,60.0,55.5,2018,848142.0,460.69636067354696,1841.0,0.0,100.0,100.0,90.56,0.0,0.0,43.74999999999999,42.975,0.0416666666666666,0.0,59.475,25.775,11,12
santa cruz,10.0,-122.12036,37.12857,2018-11-16,0.09,0.0,273.0,6.2,41.875,29.550000000000004,81.0,3.3,79.9,57.5,2018,273841.0,615.3730337078651,445.0,0.0,100.0,0.0,0.0,0.0,0.0,29.550000000000004,41.875,0.0413016270337922,0.0,126.175,38.075,11,16
yuba,80.0,-121.32399,39.24678,2019-06-25,0.27,0.0,662.0,13.0,50.675,50.35,61.0,4.4,105.5,75.1,2019,78668.0,124.4746835443038,632.0,100.0,0.0,0.0,0.0,0.0,0.0,50.35,50.675,0.0417061611374407,0.0,116.075,42.875,6,25
kings,161.0,-120.09715,35.81778,2019-04-28,0.27,0.0,611.0,9.3,55.85,27.300000000000004,68.0,6.0,144.3,67.3,2019,152940.0,109.94967649173256,1391.0,100.0,0.0,0.0,0.0,0.0,0.0,27.300000000000004,55.85,0.0415800415800415,0.0,129.85,49.45,4,28
butte,10.0,-121.957,39.83958,2019-04-30,0.16,0.0,557.0,11.5,42.975,35.35,96.0,3.6,86.1,66.6,2019,219186.0,133.9767726161369,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,35.35,42.975,0.0418118466898954,0.0,142.575,42.175,4,30
kern,115.0,-118.92545,35.65189,2019-04-30,0.22,0.0,604.0,11.5,44.900000000000006,37.4,87.0,7.0,167.7,69.7,2019,900202.0,110.65789797172712,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,37.4,44.900000000000006,0.0417412045319022,0.0,138.9,42.3,4,30
butte,50.0,-121.905,39.85484,2019-05-01,0.21,0.0,687.0,8.7,50.05,22.499999999999996,97.0,2.5,60.3,65.0,2019,219186.0,133.9767726161369,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,22.499999999999996,50.05,0.0414593698175787,0.0,149.55,49.45,5,1
kern,172.0,-119.19454,35.03855,2019-05-03,0.25,0.0,693.0,10.7,52.9,31.8,83.0,3.5,84.0,69.4,2019,900202.0,110.65789797172712,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,31.8,52.9,0.0416666666666666,0.0,139.4,49.5,5,3
kern,2500.0,-119.62762,35.72057,2019-05-07,0.24,0.0,671.0,12.9,49.25000000000001,38.10000000000001,80.0,5.6,135.1,70.7,2019,900202.0,110.65789797172712,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,38.10000000000001,49.25000000000001,0.0414507772020725,0.0,134.85,45.25000000000001,5,7
placer,65.0,-120.76088,39.11536,2019-05-10,0.26,0.0,705.0,10.5,51.5,32.2,96.0,3.5,82.9,70.3,2019,398329.0,283.1051883439943,1407.0,100.0,0.0,0.0,0.0,0.0,0.0,32.2,51.5,0.0422195416164053,0.0,151.0,50.7,5,10
san diego,22.0,-116.8663,32.557566,2019-05-13,0.16,0.0,506.0,15.1,39.2,53.6,86.0,3.7,88.9,70.0,2019,3338330.0,792.9524940617578,4210.0,1.71,98.29,0.0,0.0,0.0,0.0,53.6,39.2,0.0416197975253093,0.0,128.9,36.400000000000006,5,13
riverside,130.0,-116.172534,33.650237,2019-05-18,0.2,0.02,609.0,10.7,41.925,37.24999999999999,86.0,4.2,100.4,66.5,2019,2470546.0,342.7030101262311,7209.0,75.94,24.06,0.0,0.0,0.0,0.0,37.24999999999999,41.925,0.0418326693227091,3.284072249589491e-05,132.14499999999998,39.125,5,18
tehama,63.0,-122.30737,39.98097,2019-05-20,0.21,0.0,636.0,11.6,40.1,31.800000000000004,100.0,7.6,181.8,60.0,2019,65084.0,22.06985418786029,2949.0,100.0,0.0,0.0,0.0,0.0,0.0,31.800000000000004,40.1,0.0418041804180418,0.0,147.7,40.1,5,20
riverside,26.0,-117.18194,33.81678,2019-05-20,0.16,0.0,521.0,10.9,37.64999999999999,42.50000000000001,91.0,4.2,100.8,66.1,2019,2470546.0,342.7030101262311,7209.0,75.94,24.06,0.0,0.0,0.0,0.0,42.50000000000001,37.64999999999999,0.0416666666666666,0.0,132.84999999999997,35.849999999999994,5,20
san luis obispo,835.0,-119.96498,35.30759,2019-05-29,0.18,0.0,619.0,13.4,37.475,42.35,98.0,3.3,79.8,65.3,2019,283111.0,85.76522265980006,3301.0,100.0,0.0,0.0,0.0,0.0,0.0,42.35,37.475,0.0413533834586466,0.0,138.775,37.075,5,29
fresno,121.0,-119.3046,36.66909,2019-05-29,0.25,0.0,632.0,16.4,50.175,48.95,86.0,5.1,122.7,67.7,2019,999101.0,167.69066800939913,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,48.95,50.175,0.0415647921760391,0.0,141.275,47.37500000000001,5,29
riverside,45.0,-114.57265,33.69078,2019-05-30,0.25,0.0,733.0,14.2,48.725,39.24999999999999,91.0,4.0,95.4,67.9,2019,2470546.0,342.7030101262311,7209.0,75.94,24.06,0.0,0.0,0.0,0.0,39.24999999999999,48.725,0.0419287211740041,0.0,143.725,46.925,5,30
santa clara,144.0,-121.22093,37.45899,2019-05-30,0.17,0.0,559.0,15.2,41.475,43.15,100.0,5.6,134.6,63.9,2019,1927852.0,1493.3013168086754,1291.0,100.0,0.0,0.0,0.0,0.0,0.0,43.15,41.475,0.0416047548291233,0.0,147.075,41.475,5,30
riverside,55.0,-116.1466,33.57039,2019-05-29,0.25,0.0,739.0,13.2,47.75,37.5,90.0,3.8,90.6,66.8,2019,2470546.0,342.7030101262311,7209.0,75.94,24.06,0.0,0.0,0.0,0.0,37.5,47.75,0.0419426048565121,0.0,141.55,45.75,5,29
tulare,155.0,-119.10974,36.28001,2019-06-01,0.25,0.0,703.0,17.2,51.62500000000001,45.85000000000001,92.0,3.4,81.2,75.9,2019,466195.0,96.64075456053068,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,45.85000000000001,51.62500000000001,0.041871921182266,0.0,147.025,50.025000000000006,6,1
tulare,257.0,-118.99229,36.18479,2019-06-02,0.27,0.0,760.0,15.7,51.8,46.400000000000006,82.0,4.0,96.5,76.2,2019,466195.0,96.64075456053068,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,46.400000000000006,51.8,0.0414507772020725,0.0,137.8,48.2,6,2
tulare,33.0,-118.85712,36.23012,2019-06-03,0.26,0.0,742.0,18.2,51.325,49.25000000000001,85.0,3.1,73.2,77.1,2019,466195.0,96.64075456053068,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,49.25000000000001,51.325,0.0423497267759562,0.0,139.42499999999998,48.325,6,3
tulare,25.0,-118.80582,36.14246,2019-06-03,0.26,0.0,742.0,18.2,51.325,49.25000000000001,85.0,3.1,73.2,77.1,2019,466195.0,96.64075456053068,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,49.25000000000001,51.325,0.0423497267759562,0.0,139.42499999999998,48.325,6,3
san luis obispo,1075.0,-119.913717,35.343761,2019-06-05,0.21,0.0,684.0,14.8,42.675,42.35,96.0,3.0,71.5,68.3,2019,283111.0,85.76522265980006,3301.0,100.0,0.0,0.0,0.0,0.0,0.0,42.35,42.675,0.0419580419580419,0.0,141.675,41.875,6,5
contra costa,23.0,-121.9763,38.02503,2019-06-06,0.32,0.0,769.0,9.6,47.35,44.3,54.0,8.4,202.3,70.2,2019,1153526.0,1608.8228730822873,717.0,100.0,0.0,0.0,0.0,0.0,0.0,44.3,47.35,0.0415224913494809,0.0,109.75,38.14999999999999,6,6
solano,24.0,-122.12214,38.21416,2019-06-07,0.29,0.0,749.0,6.8,44.575,46.55,58.0,5.8,139.5,72.4,2019,447643.0,544.5778588807785,822.0,100.0,0.0,0.0,0.0,0.0,0.0,46.55,44.575,0.0415770609318996,0.0,108.375,36.175,6,7
placer,27.0,-121.39259,38.75263,2019-06-07,0.26,0.0,769.0,9.2,43.825,39.45,72.0,3.9,93.6,75.3,2019,398329.0,283.1051883439943,1407.0,100.0,0.0,0.0,0.0,0.0,0.0,39.45,43.825,0.0416666666666666,0.0,119.725,38.225,6,7
stanislaus,581.0,-121.09375,37.25988,2019-06-07,0.31,0.0,747.0,8.3,47.975,28.550000000000004,89.0,8.6,206.8,67.7,2019,550660.0,368.0882352941176,1496.0,100.0,0.0,0.0,0.0,0.0,0.0,28.550000000000004,47.975,0.0415860735009671,0.0,145.575,45.77499999999999,6,7
yuba,70.0,-121.56363,39.15641,2019-06-08,0.33,0.0,703.0,6.6,49.05,41.3,37.0,7.4,177.9,70.3,2019,78668.0,124.4746835443038,632.0,100.0,0.0,0.0,0.0,0.0,0.0,41.3,49.05,0.0415964024732996,0.0,93.45000000000002,36.45,6,8
yolo,2220.0,-122.23922,38.88978,2019-06-08,0.46,0.0,758.0,7.0,48.75000000000001,49.10000000000001,37.0,17.0,408.0,68.85,2019,220500.0,217.67028627838104,1013.0,100.0,0.0,0.0,0.0,0.0,0.0,49.10000000000001,48.75000000000001,0.0416666666666666,0.0,102.75,36.150000000000006,6,8
napa,50.0,-122.47282,38.63047,2019-06-08,0.0,0.0,750.0,6.2,52.15,42.3,42.0,7.6,182.8,67.4,2019,137744.0,183.17021276595744,752.0,100.0,0.0,0.0,0.0,0.0,0.0,42.3,52.15,0.0415754923413566,0.0,101.75,40.55,6,8
sutter,1350.0,-121.85906,39.28926,2019-06-08,0.36,0.0,731.0,9.4,48.87499999999999,45.14999999999999,47.0,12.5,299.1,72.1,2019,96971.0,160.81426202321725,603.0,100.0,0.0,0.0,0.0,0.0,0.0,45.14999999999999,48.87499999999999,0.0417920427950518,0.0,108.375,38.27499999999999,6,8
san luis obispo,1763.0,-120.41128,35.66318,2019-06-12,0.23,0.0,729.0,16.2,45.525000000000006,44.45,94.0,3.0,72.3,70.5,2019,283111.0,85.76522265980006,3301.0,100.0,0.0,0.0,0.0,0.0,0.0,44.45,45.525000000000006,0.0414937759336099,0.0,142.525,44.325,6,12
santa clara,210.0,-121.70768,37.21638,2019-06-09,0.28,0.0,678.0,10.4,60.975,24.950000000000003,74.0,4.0,96.6,65.7,2019,1927852.0,1493.3013168086754,1291.0,100.0,0.0,0.0,0.0,0.0,0.0,24.950000000000003,60.975,0.041407867494824,0.0,138.975,55.775,6,9
santa clara,35.0,-121.84082,37.44422,2019-06-10,0.3,0.0,709.0,13.1,62.675,37.55,72.0,4.3,103.4,67.6,2019,1927852.0,1493.3013168086754,1291.0,100.0,0.0,0.0,0.0,0.0,0.0,37.55,62.675,0.0415860735009671,0.0,138.97500000000002,57.075,6,10
monterey,43.0,-120.88241,35.97059,2019-06-12,0.3,0.0,731.0,13.6,56.0,34.800000000000004,93.0,6.4,154.0,68.3,2019,434061.0,132.25502742230347,3282.0,100.0,0.0,0.0,0.0,0.0,0.0,34.800000000000004,56.0,0.0415584415584415,0.0,155.4,54.6,6,12
tulare,47.0,-118.94106,35.89593,2019-06-10,0.27,0.0,708.0,17.4,58.15,45.89999999999999,78.0,2.6,63.1,79.8,2019,466195.0,96.64075456053068,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,45.89999999999999,58.15,0.0412044374009508,0.0,138.75,53.75,6,10
san luis obispo,120.0,-120.11738,35.57376,2019-06-10,0.24,0.0,672.0,15.7,52.35,43.10000000000001,83.0,2.3,56.3,69.3,2019,283111.0,85.76522265980006,3301.0,100.0,0.0,0.0,0.0,0.0,0.0,43.10000000000001,52.35,0.0408525754884547,0.0,137.65,48.95,6,10
san diego,15.0,-116.97772,33.30267,2019-06-10,0.23,0.0,720.0,0.4,51.31250000000001,40.72500000000001,17.0,3.7,89.3,73.0,2019,3338330.0,792.9524940617578,4210.0,1.74,98.26,0.0,0.0,0.0,0.0,40.72500000000001,51.31250000000001,0.0414333706606942,0.0,72.0125,34.712500000000006,6,10
butte,17.0,-121.73659,39.76242,2019-06-15,0.22,0.0,668.0,19.6,48.95,46.3,97.0,2.6,61.3,77.6,2019,219186.0,133.9767726161369,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,46.3,48.95,0.0424143556280587,0.0,148.54999999999998,48.35,6,15
siskiyou,17.0,-122.35962,41.64895,2019-06-14,0.26,0.0,737.0,11.0,50.025000000000006,31.85,85.0,4.3,103.9,68.1,2019,43539.0,6.934065934065934,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,31.85,50.025000000000006,0.0413859480269489,0.0,139.32500000000002,47.025000000000006,6,14
siskiyou,10.0,-122.40157,41.94622,2019-06-16,0.28,0.0,746.0,11.4,51.50000000000001,26.60000000000001,93.0,5.1,121.4,68.8,2019,43539.0,6.934065934065934,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,26.60000000000001,51.50000000000001,0.0420098846787479,0.0,149.6,50.10000000000001,6,16
san diego,120.0,-117.29665,33.39684,2019-06-20,0.18,0.0,563.0,15.6,38.35,55.49999999999999,85.0,4.4,105.3,73.1,2019,3338330.0,792.9524940617578,4210.0,1.74,98.26,0.0,0.0,0.0,0.0,55.49999999999999,38.35,0.0417853751187084,0.0,127.75,35.35,6,20
siskiyou,207.0,-121.85906,39.28926,2019-06-17,0.28,0.0,738.0,11.6,48.175,33.74999999999999,85.0,6.1,147.3,68.8,2019,43539.0,6.934065934065934,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,33.74999999999999,48.175,0.0414120841819416,0.0,139.275,45.175,6,17
riverside,500.0,-117.103765,33.919507,2019-06-21,0.15,0.01,472.0,14.9,39.575,52.55,91.0,4.8,115.8,73.8,2019,2470546.0,342.7030101262311,7209.0,75.94,24.06,0.0,0.0,0.0,0.0,52.55,39.575,0.0414507772020725,2.1186440677966103e-05,135.385,37.775,6,21
alameda,30.0,-121.57382,37.75427,2019-06-21,0.22,0.0,733.0,13.5,42.925,43.650000000000006,85.0,1.1,27.0,71.4,2019,1671329.0,2267.7462686567164,737.0,100.0,0.0,0.0,0.0,0.0,0.0,43.650000000000006,42.925,0.0407407407407407,0.0,129.025,39.925,6,21
tehama,46.0,-122.48277,39.97083,2019-06-22,0.35,0.0,756.0,11.0,52.00000000000001,49.60000000000001,64.0,8.5,204.6,70.3,2019,65084.0,22.06985418786029,2949.0,100.0,0.0,0.0,0.0,0.0,0.0,49.60000000000001,52.00000000000001,0.0415444770283479,0.0,124.5,44.8,6,22
yuba,80.0,-121.32399,39.24678,2019-06-24,0.28,0.0,653.0,13.3,52.1,55.39999999999999,50.0,4.4,105.6,74.9,2019,78668.0,124.4746835443038,632.0,100.0,0.0,0.0,0.0,0.0,0.0,55.39999999999999,52.1,0.0416666666666666,0.0,106.5,42.1,6,24
stanislaus,2420.0,-121.28312,37.46577,2019-06-25,0.32,0.0,722.0,12.8,54.2,36.00000000000001,91.0,7.0,169.2,73.1,2019,550660.0,368.0882352941176,1496.0,100.0,0.0,0.0,0.0,0.0,0.0,36.00000000000001,54.2,0.0413711583924349,0.0,152.2,52.400000000000006,6,25
monterey,2546.0,-120.94771,36.28426,2019-06-25,0.26,0.0,684.0,13.7,50.375,32.550000000000004,98.0,7.5,180.2,72.5,2019,434061.0,132.25502742230347,3282.0,100.0,0.0,0.0,0.0,0.0,0.0,32.550000000000004,50.375,0.0416204217536071,0.0,155.875,49.975,6,25
shasta,90.0,-122.66779,40.41404,2019-06-26,0.25,0.0,693.0,9.2,43.625,21.45,92.0,7.5,180.9,65.3,2019,180080.0,47.690677966101696,3776.0,100.0,0.0,0.0,0.0,0.0,0.0,21.45,43.625,0.0414593698175787,0.0,143.125,42.025,6,26
santa clara,17.0,-121.534827,37.494136,2019-06-26,0.25,0.0,731.0,14.5,46.45,34.50000000000001,100.0,6.8,164.3,69.3,2019,1927852.0,1493.3013168086754,1291.0,100.0,0.0,0.0,0.0,0.0,0.0,34.50000000000001,46.45,0.0413877054169202,0.0,153.25,46.45,6,26
placer,148.0,-121.39419,38.73817,2019-06-26,0.26,0.0,742.0,11.0,45.775,44.55,70.0,3.4,82.7,82.1,2019,398329.0,283.1051883439943,1407.0,100.0,0.0,0.0,0.0,0.0,0.0,44.55,45.775,0.0411124546553808,0.0,119.175,39.775,6,26
riverside,20.0,-117.15738,33.80493,2019-06-27,0.23,0.0,685.0,15.2,48.55,47.900000000000006,87.0,4.3,102.8,73.1,2019,2470546.0,342.7030101262311,7209.0,75.94,24.06,0.0,0.0,0.0,0.0,47.900000000000006,48.55,0.041828793774319,0.0,139.85000000000002,45.95,6,27
nevada,2.0,-121.00055556,39.40972222,2019-06-28,0.18,0.0,545.0,16.1,47.6,46.99999999999999,89.5,3.9,93.75,73.44999999999999,2019,99755.0,104.12839248434238,958.0,100.0,0.0,0.0,0.0,0.0,0.0,46.99999999999999,47.6,0.0416,0.0,141.0,45.5,6,28
san diego,28.0,-116.91416667,32.62305556,2019-06-29,0.13,0.0,405.0,17.0,46.650000000000006,46.1,92.0,3.5,84.7,73.8,2019,3338330.0,792.9524940617578,4210.0,1.74,98.26,0.0,0.0,0.0,0.0,46.1,46.650000000000006,0.0413223140495867,0.0,142.15,45.05,6,29
riverside,214.0,-116.980528,33.911,2019-06-29,0.24,0.0,607.0,12.5,51.275,45.14999999999999,84.0,3.6,87.2,73.2,2019,2470546.0,342.7030101262311,7209.0,75.94,24.06,0.0,0.0,0.0,0.0,45.14999999999999,51.275,0.0412844036697247,0.0,138.875,48.075,6,29
merced,210.0,-120.242411,37.312877,2019-06-29,0.245,0.0,702.0,10.2,56.575,22.15,87.0,5.0,120.0,79.5,2019,277680.0,143.28173374613004,1938.0,100.0,0.0,0.0,0.0,0.0,0.0,22.15,56.575,0.0416666666666666,0.0,148.575,53.975,6,29
butte,12.0,-121.23431,39.32889,2019-06-29,0.25,0.0,749.0,14.1,51.05,36.1,98.0,2.0,48.3,72.6,2019,219186.0,133.9767726161369,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,36.1,51.05,0.041407867494824,0.0,151.05,50.65,6,29
santa clara,74.0,-121.694968,37.18904,2019-07-02,0.25,0.0,716.0,14.8,47.425,33.45,100.0,6.0,145.1,68.3,2019,1927852.0,1493.3013168086754,1291.0,100.0,0.0,0.0,0.0,0.0,0.0,33.45,47.425,0.0413507925568573,0.0,153.425,47.425,7,2
san joaquin,283.0,-121.538382,37.63206,2019-07-03,0.27,0.0,732.0,13.9,52.525000000000006,40.85,79.0,5.4,130.6,66.9,2019,762148.0,547.5201149425287,1392.0,100.0,0.0,0.0,0.0,0.0,0.0,40.85,52.525000000000006,0.0413476263399693,0.0,136.925,48.325,7,3
alameda,25.0,-121.3697,37.469,2019-07-05,0.22,0.0,727.0,14.5,44.2,43.2,90.0,1.9,46.8,70.2,2019,1671329.0,2267.7462686567164,737.0,100.0,0.0,0.0,0.0,0.0,0.0,43.2,44.2,0.0405982905982906,0.0,136.1,42.2,7,5
contra costa,24.0,-122.16201,37.99837,2019-07-05,0.29,0.0,753.0,15.2,56.6,37.2,100.0,3.9,94.1,73.2,2019,1153526.0,1608.8228730822873,717.0,100.0,0.0,0.0,0.0,0.0,0.0,37.2,56.6,0.0414452709883103,0.0,160.5,56.6,7,5
shasta,30.0,-122.767256,40.41741,2019-07-05,0.27,0.0,743.0,11.3,51.125,30.050000000000004,92.0,4.1,98.7,67.9,2019,180080.0,47.690677966101696,3776.0,100.0,0.0,0.0,0.0,0.0,0.0,30.050000000000004,51.125,0.0415400202634245,0.0,147.225,49.525,7,5
lassen,263.0,-120.392768,40.679318,2019-07-05,0.27,0.0,693.5,13.0,52.125,39.25,81.0,4.199999999999999,101.15,72.05000000000001,2019,30573.0,6.732658004844748,4541.0,100.0,0.0,0.0,0.0,0.0,0.0,39.25,52.125,0.0415224913494809,0.0,137.325,48.325,7,5
